ortho;lemme;lexique_tag;google_tag
fermes;ferme;NOM;NOUN
fermiers;fermier;NOM;NOUN
fers;fer;NOM;NOUN
fesses;fesse;NOM;NOUN
festivités;festivité;NOM;NOUN
fêtes;fête;NOM;NOUN
feux;feu;NOM;NOUN
fiancés;fiancé;NOM;NOUN
fibres;fibre;NOM;NOUN
ficelles;ficelle;NOM;NOUN
fiches;fiche;NOM;NOUN
fichiers;fichier;NOM;NOUN
fidèles;fidèle;NOM;NOUN
figues;figue;NOM;NOUN
figurants;figurant;NOM;NOUN
figures;figure;NOM;NOUN
filets;filet;NOM;NOUN
fillettes;fillette;NOM;NOUN
films;film;NOM;NOUN
filons;filon;NOM;NOUN
fils;fil;NOM;NOUN
fils;fils;NOM;NOUN
filtres;filtre;NOM;NOUN
finances;finance;NOM;NOUN
fins;fin;NOM;NOUN
fissures;fissure;NOM;NOUN
flammes;flamme;NOM;NOUN
flancs;flanc;NOM;NOUN
flaques;flaque;NOM;NOUN
flèches;flèche;NOM;NOUN
fléchettes;fléchette;NOM;NOUN
fleurs;fleur;NOM;NOUN
fleuves;fleuve;NOM;NOUN
flics;flic;NOM;NOUN
flingues;flingue;NOM;NOUN
flocons;flocon;NOM;NOUN
florins;florin;NOM;NOUN
flots;flot;NOM;NOUN
fluides;fluide;NOM;NOUN
flûtes;flûte;NOM;NOUN
flux;flux;NOM;NOUN
foetus;foetus;NOM;NOUN
foies;foie;NOM;NOUN
fois;fois;NOM;NOUN
folies;folie;NOM;NOUN
folles;fou;NOM;NOUN
fonctionnaires;fonctionnaire;NOM;NOUN
fonctions;fonction;NOM;NOUN
fondateurs;fondateur;NOM;NOUN
fondations;fondation;NOM;NOUN
fonds;fonds;NOM;NOUN
fontaines;fontaine;NOM;NOUN
forces;force;NOM;NOUN
forêts;forêt;NOM;NOUN
formalités;formalité;NOM;NOUN
formes;forme;NOM;NOUN
formulaires;formulaire;NOM;NOUN
formules;formule;NOM;NOUN
forts;fort;NOM;NOUN
fortunes;fortune;NOM;NOUN
fosses;fosse;NOM;NOUN
foules;foule;NOM;NOUN
fourmis;fourmi;NOM;NOUN
fourneaux;fourneau;NOM;NOUN
fournisseurs;fournisseur;NOM;NOUN
fournitures;fourniture;NOM;NOUN
fourrures;fourrure;NOM;NOUN
fours;four;NOM;NOUN
fous;fou;NOM;NOUN
foyers;foyer;NOM;NOUN
fracas;fracas;NOM;NOUN
fractures;fracture;NOM;NOUN
fragments;fragment;NOM;NOUN
frais;frais;NOM;NOUN
francs;franc;NOM;NOUN
freins;frein;NOM;NOUN
fréquences;fréquence;NOM;NOUN
fréquentations;fréquentation;NOM;NOUN
frères;frère;NOM;NOUN
fresques;fresque;NOM;NOUN
fringues;fringue;NOM;NOUN
frissons;frisson;NOM;NOUN
frites;frite;NOM;NOUN
fromages;fromage;NOM;NOUN
frontières;frontière;NOM;NOUN
fronts;front;NOM;NOUN
fruits;fruit;NOM;NOUN
fugitifs;fugitif;NOM;NOUN
fuites;fuite;NOM;NOUN
fumeurs;fumeur;NOM;NOUN
fumiers;fumier;NOM;NOUN
furieux;furieux;NOM;NOUN
fusées;fusée;NOM;NOUN
fusibles;fusible;NOM;NOUN
fusillades;fusillade;NOM;NOUN
fusils;fusil;NOM;NOUN
fûts;fût;NOM;NOUN
gâchis;gâchis;NOM;NOUN
gadgets;gadget;NOM;NOUN
gages;gage;NOM;NOUN
gagnants;gagnant;NOM;NOUN
gains;gain;NOM;NOUN
galaxies;galaxie;NOM;NOUN
galères;galère;NOM;NOUN
galeries;galerie;NOM;NOUN
galettes;galette;NOM;NOUN
galons;galon;NOM;NOUN
gamines;gamin;NOM;NOUN
gamins;gamin;NOM;NOUN
gangs;gang;NOM;NOUN
gangsters;gangster;NOM;NOUN
gants;gant;NOM;NOUN
garanties;garantie;NOM;NOUN
garces;garce;NOM;NOUN
garçons;garçon;NOM;NOUN
garde-côtes;garde-côte;NOM;NOUN
gardes;garde;NOM;NOUN
gardiens;gardien;NOM;NOUN
gares;gare;NOM;NOUN
gars;gars;NOM;NOUN
gâteaux;gâteau;NOM;NOUN
gaufres;gaufre;NOM;NOUN
gaulois;gaulois;NOM;NOUN
gays;gay;NOM;NOUN
géants;géant;NOM;NOUN
gémissements;gémissement;NOM;NOUN
gencives;gencive;NOM;NOUN
gendarmes;gendarme;NOM;NOUN
générateurs;générateur;NOM;NOUN
générations;génération;NOM;NOUN
généraux;général;NOM;NOUN
gènes;gène;NOM;NOUN
génies;génie;NOM;NOUN
genoux;genou;NOM;NOUN
genres;genre;NOM;NOUN
gens;gens;NOM;NOUN
gentils;gentil;NOM;NOUN
gentilshommes;gentilhomme;NOM;NOUN
germes;germe;NOM;NOUN
gestes;geste;NOM;NOUN
gilles;gille;NOM;NOUN
girls;girl;NOM;NOUN
gitans;gitan;NOM;NOUN
glaces;glace;NOM;NOUN
glaçons;glaçon;NOM;NOUN
gladiateurs;gladiateur;NOM;NOUN
glandes;glande;NOM;NOUN
glas;glas;NOM;NOUN
glass;glass;NOM;NOUN
globes;globe;NOM;NOUN
globules;globule;NOM;NOUN
gobelets;gobelet;NOM;NOUN
godasses;godasse;NOM;NOUN
gonzesses;gonzesse;NOM;NOUN
gorges;gorge;NOM;NOUN
gosses;gosse;NOM;NOUN
goûts;goût;NOM;NOUN
gouttes;goutte;NOM;NOUN
gouvernements;gouvernement;NOM;NOUN
grâces;grâce;NOM;NOUN
gradins;gradin;NOM;NOUN
graines;graine;NOM;NOUN
grains;grain;NOM;NOUN
grammes;gramme;NOM;NOUN
grandes;grand;NOM;NOUN
grandeurs;grandeur;NOM;NOUN
grands;grand;NOM;NOUN
grands-parents;grands-parents;NOM;NOUN
gras;gras;NOM;NOUN
grecs;grec;NOM;NOUN
grenades;grenade;NOM;NOUN
grèves;grève;NOM;NOUN
grévistes;gréviste;NOM;NOUN
griffes;griffe;NOM;NOUN
grimaces;grimace;NOM;NOUN
grincheux;grincheux;NOM;NOUN
grives;grive;NOM;NOUN
grosses;gros;NOM;NOUN
grottes;grotte;NOM;NOUN
groupes;groupe;NOM;NOUN
grues;grue;NOM;NOUN
guérilleros;guérillero;NOM;NOUN
guerres;guerre;NOM;NOUN
guerriers;guerrier;NOM;NOUN
gueules;gueule;NOM;NOUN
gueux;gueux;NOM;NOUN
guides;guide;NOM;NOUN
guignols;guignol;NOM;NOUN
guinées;guinée;NOM;NOUN
guirlandes;guirlande;NOM;NOUN
guitares;guitare;NOM;NOUN
gus;gus;NOM;NOUN
habitants;habitant;NOM;NOUN
habits;habit;NOM;NOUN
habitudes;habitude;NOM;NOUN
habitués;habitué;NOM;NOUN
haches;hache;NOM;NOUN
hachis;hachis;NOM;NOUN
haillons;haillon;NOM;NOUN
haines;haine;NOM;NOUN
hallucinations;hallucination;NOM;NOUN
hamburgers;hamburger;NOM;NOUN
hanches;hanche;NOM;NOUN
handicapés;handicapé;NOM;NOUN
haricots;haricot;NOM;NOUN
harnais;harnais;NOM;NOUN
hasards;hasard;NOM;NOUN
haut-parleurs;haut-parleur;NOM;NOUN
hauteurs;hauteur;NOM;NOUN
hauts;haut;NOM;NOUN
hectares;hectare;NOM;NOUN
hélicoptères;hélicoptère;NOM;NOUN
hémorroïdes;hémorroïde;NOM;NOUN
herbes;herbe;NOM;NOUN
hérétiques;hérétique;NOM;NOUN
héritiers;héritier;NOM;NOUN
héros;héros;NOM;NOUN
hétéros;hétéro;NOM;NOUN
heures;heure;NOM;NOUN
heureux;heureux;NOM;NOUN
hiéroglyphes;hiéroglyphe;NOM;NOUN
hippies;hippie;NOM;NOUN
hippopotames;hippopotame;NOM;NOUN
histoires;histoire;NOM;NOUN
hivers;hiver;NOM;NOUN
hollandais;hollandais;NOM;NOUN
homards;homard;NOM;NOUN
homicides;homicide;NOM;NOUN
hommages;hommage;NOM;NOUN
hommes;homme;NOM;NOUN
homos;homo;NOM;NOUN
homosexuels;homosexuel;NOM;NOUN
hongrois;hongrois;NOM;NOUN
honneurs;honneur;NOM;NOUN
honoraires;honoraire;NOM;NOUN
hôpitaux;hôpital;NOM;NOUN
horaires;horaire;NOM;NOUN
horizons;horizon;NOM;NOUN
horloges;horloge;NOM;NOUN
hormones;hormone;NOM;NOUN
horreurs;horreur;NOM;NOUN
hot dogs;hot dog;NOM;NOUN
hot-dogs;hot-dog;NOM;NOUN
hôtels;hôtel;NOM;NOUN
hôtes;hôte;NOM;NOUN
hôtesses;hôtesse;NOM;NOUN
huiles;huile;NOM;NOUN
huîtres;huître;NOM;NOUN
humains;humain;NOM;NOUN
humeurs;humeur;NOM;NOUN
hurlements;hurlement;NOM;NOUN
hypocrites;hypocrite;NOM;NOUN
idéaux;idéal;NOM;NOUN
idées;idée;NOM;NOUN
identités;identité;NOM;NOUN
idiotes;idiot;NOM;NOUN
idioties;idiotie;NOM;NOUN
idiots;idiot;NOM;NOUN
ignorants;ignorant;NOM;NOUN
iles;ile;NOM;NOUN
îles;île;NOM;NOUN
illusions;illusion;NOM;NOUN
images;image;NOM;NOUN
imbéciles;imbécile;NOM;NOUN
immeubles;immeuble;NOM;NOUN
immigrés;immigré;NOM;NOUN
impacts;impact;NOM;NOUN
implants;implant;NOM;NOUN
impôts;impôt;NOM;NOUN
impressions;impression;NOM;NOUN
impulsions;impulsion;NOM;NOUN
incapables;incapable;NOM;NOUN
incendies;incendie;NOM;NOUN
incidents;incident;NOM;NOUN
inconnus;inconnu;NOM;NOUN
inconvénients;inconvénient;NOM;NOUN
indemnités;indemnité;NOM;NOUN
index;index;NOM;NOUN
indications;indication;NOM;NOUN
indices;indice;NOM;NOUN
indics;indic;NOM;NOUN
indiens;indien;NOM;NOUN
indigènes;indigène;NOM;NOUN
individus;individu;NOM;NOUN
industriels;industriel;NOM;NOUN
industries;industrie;NOM;NOUN
infarctus;infarctus;NOM;NOUN
infections;infection;NOM;NOUN
infidèles;infidèle;NOM;NOUN
infirmières;infirmier;NOM;NOUN
infirmiers;infirmier;NOM;NOUN
informateurs;informateur;NOM;NOUN
informations;information;NOM;NOUN
infos;info;NOM;NOUN
infractions;infraction;NOM;NOUN
ingénieurs;ingénieur;NOM;NOUN
ingrédients;ingrédient;NOM;NOUN
initiales;initiale;NOM;NOUN
initiatives;initiative;NOM;NOUN
injections;injection;NOM;NOUN
injures;injure;NOM;NOUN
injustices;injustice;NOM;NOUN
innocents;innocent;NOM;NOUN
inondations;inondation;NOM;NOUN
inquiétudes;inquiétude;NOM;NOUN
inscriptions;inscription;NOM;NOUN
insectes;insecte;NOM;NOUN
insignes;insigne;NOM;NOUN
insinuations;insinuation;NOM;NOUN
insomnies;insomnie;NOM;NOUN
inspecteurs;inspecteur;NOM;NOUN
installations;installation;NOM;NOUN
instants;instant;NOM;NOUN
instincts;instinct;NOM;NOUN
institutions;institution;NOM;NOUN
instructions;instruction;NOM;NOUN
instruments;instrument;NOM;NOUN
insultes;insulte;NOM;NOUN
intellectuels;intellectuel;NOM;NOUN
intellos;intello;NOM;NOUN
intentions;intention;NOM;NOUN
interdits;interdit;NOM;NOUN
intérêts;intérêt;NOM;NOUN
interférences;interférence;NOM;NOUN
intermédiaires;intermédiaire;NOM;NOUN
internes;interne;NOM;NOUN
interrogatoires;interrogatoire;NOM;NOUN
intestins;intestin;NOM;NOUN
intrigues;intrigue;NOM;NOUN
invalides;invalide;NOM;NOUN
inventions;invention;NOM;NOUN
investigations;investigation;NOM;NOUN
investissements;investissement;NOM;NOUN
investisseurs;investisseur;NOM;NOUN
invitations;invitation;NOM;NOUN
invités;invité;NOM;NOUN
iris;iris;NOM;NOUN
irlandais;irlandais;NOM;NOUN
israéliens;israélien;NOM;NOUN
issues;issue;NOM;NOUN
italiens;italien;NOM;NOUN
ivrognes;ivrogne;NOM;NOUN
jacques;jacques;NOM;NOUN
jaloux;jaloux;NOM;NOUN
jambes;jambe;NOM;NOUN
japonais;japonais;NOM;NOUN
japs;jap;NOM;NOUN
jardins;jardin;NOM;NOUN
jaunes;jaune;NOM;NOUN
jeans;jean;NOM;NOUN
jetons;jeton;NOM;NOUN
jets;jet;NOM;NOUN
jeudis;jeudi;NOM;NOUN
jeunes;jeune;NOM;NOUN
jeunesses;jeunesse;NOM;NOUN
jeux;jeu;NOM;NOUN
jobs;job;NOM;NOUN
joies;joie;NOM;NOUN
joints;joint;NOM;NOUN
joues;joue;NOM;NOUN
jouets;jouet;NOM;NOUN
joueurs;joueur;NOM;NOUN
journalistes;journaliste;NOM;NOUN
journaux;journal;NOM;NOUN
journées;journée;NOM;NOUN
jours;jour;NOM;NOUN
judas;judas;NOM;NOUN
jugements;jugement;NOM;NOUN
juges;juge;NOM;NOUN
juifs;juif;NOM;NOUN
juke-box;juke-box;NOM;NOUN
jules;jules;NOM;NOUN
jumeaux;jumeau;NOM;NOUN
jumelles;jumelle;NOM;NOUN
junkies;junkie;NOM;NOUN
jupes;jupe;NOM;NOUN
jupons;jupon;NOM;NOUN
jurés;juré;NOM;NOUN
jurons;juron;NOM;NOUN
jus;jus;NOM;NOUN
justes;juste;NOM;NOUN
keufs;keuf;NOM;NOUN
keuf;keuf;NOM;NOUN
kidnappeurs;kidnappeur;NOM;NOUN
kilomètres;kilomètre;NOM;NOUN
kilos;kilo;NOM;NOUN
kleenex;kleenex;NOM;NOUN
laboratoires;laboratoire;NOM;NOUN
labos;labo;NOM;NOUN
lacets;lacet;NOM;NOUN
lâches;lâche;NOM;NOUN
lacs;lacs;NOM;NOUN
laisses;laisse;NOM;NOUN
laïus;laïus;NOM;NOUN
lambeaux;lambeau;NOM;NOUN
lames;lame;NOM;NOUN
lampes;lampe;NOM;NOUN
lance-flammes;lance-flammes;NOM;NOUN
lances;lance;NOM;NOUN
langues;langue;NOM;NOUN
lapins;lapin;NOM;NOUN
laquais;laquais;NOM;NOUN
larmes;larme;NOM;NOUN
larves;larve;NOM;NOUN
lasagnes;lasagne;NOM;NOUN
lasers;laser;NOM;NOUN
latex;latex;NOM;NOUN
latinos;latino;NOM;NOUN
lauriers;laurier;NOM;NOUN
leaders;leader;NOM;NOUN
leçons;leçon;NOM;NOUN
lecteurs;lecteur;NOM;NOUN
lectures;lecture;NOM;NOUN
légendes;légende;NOM;NOUN
légions;légion;NOM;NOUN
legs;legs;NOM;NOUN
légumes;légume;NOM;NOUN
lépreux;lépreux;NOM;NOUN
lesbiennes;lesbien;NOM;NOUN
lésions;lésion;NOM;NOUN
lettres;lettre;NOM;NOUN
lèvres;lèvre;NOM;NOUN
lézards;lézard;NOM;NOUN
liaisons;liaison;NOM;NOUN
libérateurs;libérateur;NOM;NOUN
libertés;liberté;NOM;NOUN
licenciements;licenciement;NOM;NOUN
liens;lien;NOM;NOUN
lieues;lieue;NOM;NOUN
lieux;lieu;NOM;NOUN
lignes;ligne;NOM;NOUN
lilas;lilas;NOM;NOUN
limaces;limace;NOM;NOUN
limites;limite;NOM;NOUN
lingots;lingot;NOM;NOUN
lions;lion;NOM;NOUN
liqueurs;liqueur;NOM;NOUN
lires;lire;NOM;NOUN
lis;lis;NOM;NOUN
listes;liste;NOM;NOUN
litres;litre;NOM;NOUN
lits;lit;NOM;NOUN
livraisons;livraison;NOM;NOUN
livres;livre;NOM;NOUN
locataires;locataire;NOM;NOUN
locaux;local;NOM;NOUN
logements;logement;NOM;NOUN
loges;loge;NOM;NOUN
logiciels;logiciel;NOM;NOUN
logis;logis;NOM;NOUN
lois;loi;NOM;NOUN
loisirs;loisir;NOM;NOUN
lolos;lolo;NOM;NOUN
longueurs;longueur;NOM;NOUN
los;los;NOM;NOUN
losers;loser;NOM;NOUN
lots;lot;NOM;NOUN
louanges;louange;NOM;NOUN
loups;loup;NOM;NOUN
loutres;loutre;NOM;NOUN
lubies;lubie;NOM;NOUN
lueurs;lueur;NOM;NOUN
lumières;lumière;NOM;NOUN
lunes;lune;NOM;NOUN
lunettes;lunette;NOM;NOUN
lupus;lupus;NOM;NOUN
lustres;lustre;NOM;NOUN
luttes;lutte;NOM;NOUN
lutz;lutz;NOM;NOUN
lycéens;lycéen;NOM;NOUN
lynx;lynx;NOM;NOUN
lys;lys;NOM;NOUN
macaronis;macaroni;NOM;NOUN
machines;machine;NOM;NOUN
machins;machin;NOM;NOUN
mâchoires;mâchoire;NOM;NOUN
magasins;magasin;NOM;NOUN
magazines;magazine;NOM;NOUN
mages;mage;NOM;NOUN
magiciens;magicien;NOM;NOUN
maillots;maillot;NOM;NOUN
mails;mail;NOM;NOUN
mains;main;NOM;NOUN
maïs;maïs;NOM;NOUN
maisons;maison;NOM;NOUN
maîtres;maître;NOM;NOUN
maîtresses;maîtresse;NOM;NOUN
malades;malade;NOM;NOUN
maladies;maladie;NOM;NOUN
malentendus;malentendu;NOM;NOUN
mâles;mâle;NOM;NOUN
malfaiteurs;malfaiteur;NOM;NOUN
malheureux;malheureux;NOM;NOUN
malheurs;malheur;NOM;NOUN
malins;malin;NOM;NOUN
malles;malle;NOM;NOUN
mamans;maman;NOM;NOUN
manches;manche;NOM;NOUN
mandats;mandat;NOM;NOUN
mangeurs;mangeur;NOM;NOUN
manières;manière;NOM;NOUN
manies;manie;NOM;NOUN
manifestants;manifestant;NOM;NOUN
manifestations;manifestation;NOM;NOUN
manifs;manif;NOM;NOUN
mannequins;mannequin;NOM;NOUN
manoeuvres;manoeuvre;NOM;NOUN
manteaux;manteau;NOM;NOUN
manuels;manuel;NOM;NOUN
manuscrits;manuscrit;NOM;NOUN
maquereaux;maquereau;NOM;NOUN
maquettes;maquette;NOM;NOUN
marais;marais;NOM;NOUN
marbres;marbre;NOM;NOUN
marchands;marchand;NOM;NOUN
marches;marche;NOM;NOUN
marchés;marché;NOM;NOUN
mardis;mardi;NOM;NOUN
marées;marée;NOM;NOUN
marguerites;marguerite;NOM;NOUN
mariages;mariage;NOM;NOUN
mariés;marié;NOM;NOUN
marines;marine;NOM;NOUN
marins;marin;NOM;NOUN
marionnettes;marionnette;NOM;NOUN
maris;mari;NOM;NOUN
marks;mark;NOM;NOUN
marocains;marocain;NOM;NOUN
marques;marque;NOM;NOUN
marquis;marquis;NOM;NOUN
marrons;marron;NOM;NOUN
mars;mars;NOM;NOUN
marseillais;marseillais;NOM;NOUN
martiens;martien;NOM;NOUN
martinis;martini;NOM;NOUN
martins;martin;NOM;NOUN
martyrs;martyr;NOM;NOUN
mas;mas;NOM;NOUN
masques;masque;NOM;NOUN
massacres;massacre;NOM;NOUN
massages;massage;NOM;NOUN
masses;masse;NOM;NOUN
masters;master;NOM;NOUN
matches;matche;NOM;NOUN
matchs;match;NOM;NOUN
matelas;matelas;NOM;NOUN
matelots;matelot;NOM;NOUN
matériaux;matériau;NOM;NOUN
mathématiques;mathématique;NOM;NOUN
maths;maths;NOM;NOUN
matières;matière;NOM;NOUN
matins;matin;NOM;NOUN
matos;matos;NOM;NOUN
maudits;maudit;NOM;NOUN
mauvais;mauvais;NOM;NOUN
mauviettes;mauviette;NOM;NOUN
maux;mal;NOM;NOUN
méchants;méchant;NOM;NOUN
mèches;mèche;NOM;NOUN
mecs;mec;NOM;NOUN
médecins;médecin;NOM;NOUN
médias;média;NOM;NOUN
médicaments;médicament;NOM;NOUN
médiums;médium;NOM;NOUN
médocs;médoc;NOM;NOUN
méfaits;méfait;NOM;NOUN
mégots;mégot;NOM;NOUN
meilleures;meilleur;NOM;NOUN
meilleurs;meilleur;NOM;NOUN
melons;melon;NOM;NOUN
membres;membre;NOM;NOUN
mémoires;mémoire;NOM;NOUN
menaces;menace;NOM;NOUN
ménages;ménage;NOM;NOUN
mendiants;mendiant;NOM;NOUN
meneaux;meneau;NOM;NOUN
méninges;méninge;NOM;NOUN
menottes;menotte;NOM;NOUN
mensonges;mensonge;NOM;NOUN
menteurs;menteur;NOM;NOUN
menus;menu;NOM;NOUN
mépris;mépris;NOM;NOUN
mercenaires;mercenaire;NOM;NOUN
mercredis;mercredi;NOM;NOUN
merdes;merde;NOM;NOUN
merdeux;merdeux;NOM;NOUN
mères;mère;NOM;NOUN
mérites;mérite;NOM;NOUN
mers;mer;NOM;NOUN
merveilleux;merveilleux;NOM;NOUN
mesdames;madame;NOM;NOUN
mesdemoiselles;mesdemoiselles;NOM;NOUN
mess;mess;NOM;NOUN
messagers;messager;NOM;NOUN
messages;message;NOM;NOUN
messes;messe;NOM;NOUN
messieurs;monsieur;NOM;NOUN
mesures;mesure;NOM;NOUN
métaux;métal;NOM;NOUN
météorites;météorite;NOM;NOUN
méthodes;méthode;NOM;NOUN
métiers;métier;NOM;NOUN
métis;métis;NOM;NOUN
mètres;mètre;NOM;NOUN
mets;mets;NOM;NOUN
meubles;meuble;NOM;NOUN
meufs;meuf;NOM;NOUN
meuf;meuf;NOM;NOUN
meurtres;meurtre;NOM;NOUN
meurtriers;meurtrier;NOM;NOUN
mexicains;mexicain;NOM;NOUN
miches;miche;NOM;NOUN
micro-ondes;micro-ondes;NOM;NOUN
microbes;microbe;NOM;NOUN
micros;micro;NOM;NOUN
miettes;miette;NOM;NOUN
mieux;mieux;NOM;NOUN
mignons;mignon;NOM;NOUN
migraines;migraine;NOM;NOUN
miles;mile;NOM;NOUN
milieux;milieu;NOM;NOUN
militaires;militaire;NOM;NOUN
militants;militant;NOM;NOUN
millénaires;millénaire;NOM;NOUN
milles;mille;NOM;NOUN
milliards;milliard;NOM;NOUN
milliers;millier;NOM;NOUN
millimètres;millimètre;NOM;NOUN
millions;million;NOM;NOUN
minables;minable;NOM;NOUN
mines;mine;NOM;NOUN
minettes;minet;NOM;NOUN
mineurs;mineur;NOM;NOUN
minibus;minibus;NOM;NOUN
ministres;ministre;NOM;NOUN
minois;minois;NOM;NOUN
minus;minus;NOM;NOUN
minutes;minute;NOM;NOUN
miracles;miracle;NOM;NOUN
miroirs;miroir;NOM;NOUN
misérables;misérable;NOM;NOUN
misères;misère;NOM;NOUN
miss;miss;NOM;NOUN
missiles;missile;NOM;NOUN
missionnaires;missionnaire;NOM;NOUN
missions;mission;NOM;NOUN
mitraillettes;mitraillette;NOM;NOUN
modèles;modèle;NOM;NOUN
modifications;modification;NOM;NOUN
moeurs;moeurs;NOM;NOUN
moineaux;moineau;NOM;NOUN
moines;moine;NOM;NOUN
moins;moins;NOM;NOUN
mois;mois;NOM;NOUN
molécules;molécule;NOM;NOUN
mollets;mollet;NOM;NOUN
moments;moment;NOM;NOUN
mômes;môme;NOM;NOUN
mondes;monde;NOM;NOUN
moniteurs;moniteur;NOM;NOUN
monstres;monstre;NOM;NOUN
montagnes;montagne;NOM;NOUN
montres;montre;NOM;NOUN
monts;mont;NOM;NOUN
monuments;monument;NOM;NOUN
moqueries;moquerie;NOM;NOUN
morceaux;morceau;NOM;NOUN
morpions;morpion;NOM;NOUN
morsures;morsure;NOM;NOUN
mortels;mortel;NOM;NOUN
mortes;mort;NOM;NOUN
morts;mort;NOM;NOUN
morts-vivants;mort-vivant;NOM;NOUN
morveux;morveux;NOM;NOUN
motards;motard;NOM;NOUN
moteurs;moteur;NOM;NOUN
motifs;motif;NOM;NOUN
motivations;motivation;NOM;NOUN
motos;moto;NOM;NOUN
mots;mot;NOM;NOUN
mouchards;mouchard;NOM;NOUN
mouches;mouche;NOM;NOUN
mouchoirs;mouchoir;NOM;NOUN
mouettes;mouette;NOM;NOUN
moules;moule;NOM;NOUN
mourants;mourant;NOM;NOUN
mousquetaires;mousquetaire;NOM;NOUN
mousseux;mousseux;NOM;NOUN
moustaches;moustache;NOM;NOUN
moustiques;moustique;NOM;NOUN
moutons;mouton;NOM;NOUN
mouvements;mouvement;NOM;NOUN
moyens;moyen;NOM;NOUN
mules;mule;NOM;NOUN
multinationales;multinationale;NOM;NOUN
munitions;munition;NOM;NOUN
murmures;murmure;NOM;NOUN
murs;mur;NOM;NOUN
muscles;muscle;NOM;NOUN
musées;musée;NOM;NOUN
musiciens;musicien;NOM;NOUN
musulmans;musulman;NOM;NOUN
mutants;mutant;NOM;NOUN
mystères;mystère;NOM;NOUN
mythes;mythe;NOM;NOUN
nains;nain;NOM;NOUN
naissances;naissance;NOM;NOUN
nanas;nana;NOM;NOUN
nappes;nappe;NOM;NOUN
narines;narine;NOM;NOUN
nationalistes;nationaliste;NOM;NOUN
nations;nation;NOM;NOUN
nausées;nausée;NOM;NOUN
nautilus;nautilus;NOM;NOUN
navets;navet;NOM;NOUN
navires;navire;NOM;NOUN
nazis;nazi;NOM;NOUN
négociations;négociation;NOM;NOUN
nègres;nègre;NOM;NOUN
négros;négro;NOM;NOUN
neiges;neige;NOM;NOUN
nénés;néné;NOM;NOUN
nerfs;nerf;NOM;NOUN
nerveux;nerveux;NOM;NOUN
neurones;neurone;NOM;NOUN
neveux;neveux;NOM;NOUN
nez;nez;NOM;NOUN
nibards;nibard;NOM;NOUN
nichons;nichon;NOM;NOUN
nids;nid;NOM;NOUN
niveaux;niveau;NOM;NOUN
nobles;noble;NOM;NOUN
noces;noce;NOM;NOUN
noeuds;noeud;NOM;NOUN
noires;noir;NOM;NOUN
noirs;noir;NOM;NOUN
noisettes;noisette;NOM;NOUN
noix;noix;NOM;NOUN
nombres;nombre;NOM;NOUN
noms;nom;NOM;NOUN
nonnes;nonne;NOM;NOUN
normes;norme;NOM;NOUN
notes;note;NOM;NOUN
nounours;nounours;NOM;NOUN
nouveautés;nouveauté;NOM;NOUN
nouveaux;nouveau;NOM;NOUN
nouvelles;nouveau;NOM;NOUN
nuages;nuage;NOM;NOUN
nudistes;nudiste;NOM;NOUN
nues;nu;NOM;NOUN
nuits;nuit;NOM;NOUN
nuls;nul;NOM;NOUN
numéros;numéro;NOM;NOUN
nus;nu;NOM;NOUN
oasis;oasis;NOM;NOUN
objectifs;objectif;NOM;NOUN
objections;objection;NOM;NOUN
objets;objet;NOM;NOUN
obligations;obligation;NOM;NOUN
obsédés;obsédé;NOM;NOUN
obsèques;obsèques;NOM;NOUN
observateurs;observateur;NOM;NOUN
observations;observation;NOM;NOUN
obsessions;obsession;NOM;NOUN
obstacles;obstacle;NOM;NOUN
obus;obus;NOM;NOUN
occasions;occasion;NOM;NOUN
occupants;occupant;NOM;NOUN
occupations;occupation;NOM;NOUN
océans;océan;NOM;NOUN
odeurs;odeur;NOM;NOUN
oeillets;oeillet;NOM;NOUN
oeufs;oeuf;NOM;NOUN
oeuvres;oeuvre;NOM;NOUN
offenses;offense;NOM;NOUN
officiels;officiel;NOM;NOUN
officiers;officier;NOM;NOUN
offres;offre;NOM;NOUN
oies;oie;NOM;NOUN
oignons;oignon;NOM;NOUN
oiseaux;oiseau;NOM;NOUN
olives;olive;NOM;NOUN
oliviers;olivier;NOM;NOUN
ombres;ombre;NOM;NOUN
oncles;oncle;NOM;NOUN
ondes;onde;NOM;NOUN
ongles;ongle;NOM;NOUN
opérations;opération;NOM;NOUN
opinions;opinion;NOM;NOUN
opportunités;opportunité;NOM;NOUN
opposants;opposant;NOM;NOUN
opprimés;opprimé;NOM;NOUN
options;option;NOM;NOUN
orages;orage;NOM;NOUN
oranges;orange;NOM;NOUN
orbites;orbite;NOM;NOUN
orchidées;orchidée;NOM;NOUN
ordinateurs;ordinateur;NOM;NOUN
ordonnances;ordonnance;NOM;NOUN
ordres;ordre;NOM;NOUN
ordures;ordure;NOM;NOUN
oreillers;oreiller;NOM;NOUN
oreillons;oreillon;NOM;NOUN
organes;organe;NOM;NOUN
organisations;organisation;NOM;NOUN
organismes;organisme;NOM;NOUN
orgasmes;orgasme;NOM;NOUN
orgies;orgie;NOM;NOUN
originaux;original;NOM;NOUN
origines;origine;NOM;NOUN
orphelins;orphelin;NOM;NOUN
orties;ortie;NOM;NOUN
os;os;NOM;NOUN
oscars;oscar;NOM;NOUN
ossements;ossement;NOM;NOUN
otages;otage;NOM;NOUN
oubliettes;oubliette;NOM;NOUN
outils;outil;NOM;NOUN
